global_id,start,end,stroi,roads,stupid
880632484,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5102403803994022,0.0,4.0
880632485,2018-03-01T00:00:00,2018-09-30T00:00:00,0.13106643662672623,0.0,1.605263157894737
880632486,2018-03-01T00:00:00,2018-09-30T00:00:00,0.46227706525031154,0.0,1.0
880632487,2018-03-01T00:00:00,2018-09-30T00:00:00,0.06074932637382646,0.0,2.163265306122449
880632488,2018-03-01T00:00:00,2018-09-30T00:00:00,0.39970774820022537,0.0,1.0357142857142858
880632489,2018-03-01T00:00:00,2018-09-30T00:00:00,0.067216719821513,0.0,3.0555555555555554
880632490,2018-03-01T00:00:00,2018-09-30T00:00:00,0.48954623225612526,0.0,4.454545454545454
880632492,2018-03-01T00:00:00,2018-09-30T00:00:00,0.10980101117327268,0.0,1.2658227848101267
880632493,2018-03-01T00:00:00,2018-09-30T00:00:00,0.14356346582201063,0.0,2.875
880632494,2018-03-01T00:00:00,2018-09-30T00:00:00,0.17264763325567123,0.0,2.8214285714285716
880632495,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7059564056640495,0.0,3.230769230769231
880632496,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0204544294965876,0.0,2.2
880632497,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8626589492890131,0.0,1.8514851485148516
880632498,2018-03-01T00:00:00,2018-09-30T00:00:00,0.05094622515792269,0.0,1.7647058823529411
880632499,2018-03-01T00:00:00,2018-09-30T00:00:00,0.35407756556318204,0.0,2.25
880632500,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8611013012876774,0.0,1.7826086956521738
880632502,2018-03-01T00:00:00,2018-09-30T00:00:00,0.025766425897820633,0.0,2.0412371134020617
880632503,2018-03-01T00:00:00,2018-09-30T00:00:00,0.39078955205575194,0.0,2.1020408163265305
880632505,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6005977924593688,0.0,6.0
880632506,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3050258131976834,0.0,1.1927710843373494
880632507,2018-03-01T00:00:00,2018-09-30T00:00:00,0.17686517881146424,0.0,1.0727848101265822
880632509,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1875360478953303,0.0,1.8333333333333333
880632510,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6285324537036749,0.0,3.1538461538461537
880632512,2018-03-01T00:00:00,2018-09-30T00:00:00,0.21623471524626547,0.0,1.9090909090909092
880632514,2018-03-01T00:00:00,2018-09-30T00:00:00,0.004645360954647848,0.0,1.6938775510204083
880632515,2018-03-01T00:00:00,2018-09-30T00:00:00,0.05205304113947429,0.0,5.3
880632516,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3269421440042246,0.0,2.0
880632518,2018-03-01T00:00:00,2018-09-30T00:00:00,0.31670570805618226,0.0,4.083333333333333
880632519,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1973747374205096,0.0,2.1666666666666665
880632520,2018-03-01T00:00:00,2018-09-30T00:00:00,0.15689310673810553,0.0,2.6842105263157894
880632521,2018-03-01T00:00:00,2018-09-30T00:00:00,0.49400877468892435,0.0,2.057142857142857
880632523,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1844744678391389,0.0,1.6774193548387097
880632525,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7485083610495179,0.0,1.7567567567567568
880632526,2018-03-01T00:00:00,2018-09-30T00:00:00,0.09466231317165141,0.0,1.0
880632527,2018-03-01T00:00:00,2018-09-30T00:00:00,0.035308957766550964,0.0,2.75
880632529,2018-03-01T00:00:00,2018-09-30T00:00:00,0.014220840185810601,0.0,0.0
880632530,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3691798918807784,0.0,2.923076923076923
880632531,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5538566426878947,0.0,1.711340206185567
880632533,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5108265670344354,0.0,3.5
880632534,2018-03-01T00:00:00,2018-09-30T00:00:00,0.715377980370252,0.0,2.4545454545454546
880632535,2018-03-01T00:00:00,2018-09-30T00:00:00,0.17198154102514596,0.0,4.153846153846154
880632538,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6247681515121072,0.0,2.2962962962962963
880632539,2018-03-01T00:00:00,2018-09-30T00:00:00,0.28960612103137373,0.0,2.5925925925925926
880632540,2018-03-01T00:00:00,2018-09-30T00:00:00,0.33422908757171144,0.0,1.8679245283018868
880632542,2018-03-01T00:00:00,2018-09-30T00:00:00,0.056015282393666155,0.0,2.0
880632543,2018-03-01T00:00:00,2018-09-30T00:00:00,0.029723086256089326,0.0,2.0
880632545,2018-03-01T00:00:00,2018-09-30T00:00:00,0.01487891431591104,0.0,4.0
880632546,2018-03-01T00:00:00,2018-09-30T00:00:00,0.9070021203567735,0.0,1.8224299065420562
880632548,2018-03-01T00:00:00,2018-09-30T00:00:00,0.419202781255153,0.0,1.1346153846153846
880632550,2018-03-01T00:00:00,2018-09-30T00:00:00,0.025341798683562122,0.0,1.76
880632551,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2995326761001732,0.0,1.2183098591549295
880632552,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5006163693276018,0.0,1.6488095238095237
880632553,2018-03-01T00:00:00,2018-09-30T00:00:00,0.07636253142756999,0.0,1.8571428571428572
880632555,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7178787866213574,0.0,4.166666666666667
880632556,2018-03-01T00:00:00,2018-09-30T00:00:00,0.05923547398891538,0.0,3.0
880632557,2018-03-01T00:00:00,2018-09-30T00:00:00,0.35815438278278233,0.0,1.2857142857142858
880632558,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5940060549183839,0.0,3.5
880632560,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4321237440457286,0.0,5.5
880632562,2018-03-01T00:00:00,2018-09-30T00:00:00,0.42044468829247994,0.0,2.0638297872340425
880632563,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6623568266803905,0.0,1.5098039215686274
880632564,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7963711219583763,0.0,2.0
880632565,2018-03-01T00:00:00,2018-09-30T00:00:00,0.019075532912188442,0.0,2.3076923076923075
880632566,2018-03-01T00:00:00,2018-09-30T00:00:00,0.20766016669693843,0.0,2.5714285714285716
880632567,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1995181348884174,0.0,2.357142857142857
880632568,2018-03-01T00:00:00,2018-09-30T00:00:00,0.34446058603311436,0.0,2.3
880632569,2018-03-01T00:00:00,2018-09-30T00:00:00,0.40436601862327337,0.0,1.7916666666666667
880632570,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8843497143216229,0.0,1.55
880632572,2018-03-01T00:00:00,2018-09-30T00:00:00,0.23330274694098851,0.0,1.6
880632573,2018-03-01T00:00:00,2018-09-30T00:00:00,0.25753374396246953,0.0,1.9166666666666667
880632574,2018-03-01T00:00:00,2018-09-30T00:00:00,0.27643264776264986,0.0,2.611111111111111
880632575,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2462968533517954,0.0,2.65
880632576,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,1.0274725274725274
880632577,2018-03-01T00:00:00,2018-09-30T00:00:00,0.002822961734201823,0.0,1.411764705882353
880632578,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6435959856571498,0.0,2.111111111111111
880632580,2018-03-01T00:00:00,2018-09-30T00:00:00,0.23403790444495665,0.0,2.051282051282051
880632581,2018-03-01T00:00:00,2018-09-30T00:00:00,0.17998538718586055,0.0,1.4411764705882353
880632582,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2886736229966018,0.0,1.5384615384615385
880632583,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,1.4705882352941178
880632584,2018-03-01T00:00:00,2018-09-30T00:00:00,0.15431026585084973,0.0,1.7572815533980584
880632585,2018-03-01T00:00:00,2018-09-30T00:00:00,0.11128359939230414,0.0,2.0208333333333335
880632586,2018-03-01T00:00:00,2018-09-30T00:00:00,0.16175283916256633,0.0,1.736842105263158
880632588,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8623741804790126,0.0,3.8333333333333335
880632589,2018-03-01T00:00:00,2018-09-30T00:00:00,0.007410907930851862,0.0,1.8620689655172413
880632590,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3106079838570296,0.0,1.0609756097560976
880632591,2018-03-01T00:00:00,2018-09-30T00:00:00,0.09817261924099197,0.0,2.6956521739130435
880632592,2018-03-01T00:00:00,2018-09-30T00:00:00,0.22503809525314566,0.0,1.6785714285714286
880632593,2018-03-01T00:00:00,2018-09-30T00:00:00,0.11600770437784991,0.0,1.364864864864865
880632594,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3891528399051314,0.0,2.310344827586207
880632595,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2988888251686672,0.0,2.2666666666666666
880632597,2018-03-01T00:00:00,2018-09-30T00:00:00,0.850007461317751,0.0,1.8571428571428572
880632598,2018-03-01T00:00:00,2018-09-30T00:00:00,0.16679106930516097,0.0,1.8888888888888888
880632599,2018-03-01T00:00:00,2018-09-30T00:00:00,0.06892661446591286,0.0,1.4
880632600,2018-03-01T00:00:00,2018-09-30T00:00:00,0.08092125982556331,0.0,2.388888888888889
880632601,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6732274524854784,0.0,2.3783783783783785
880632602,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8584229234559975,0.0,1.0
880632603,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1973747374205096,0.0,5.0
880632604,2018-03-01T00:00:00,2018-09-30T00:00:00,0.09771455015489094,0.0,1.5116279069767442
880632606,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4459050533720278,0.0,1.3181818181818181
880632607,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4670163849375477,0.0,2.5454545454545454
880632608,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6364063957719064,0.0,1.8928571428571428
880632609,2018-03-01T00:00:00,2018-09-30T00:00:00,0.08056293761498867,0.0,4.0
880632610,2018-03-01T00:00:00,2018-09-30T00:00:00,0.22167586560707353,0.0,2.2916666666666665
880632611,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3397555544270193,0.0,1.565217391304348
880632612,2018-03-01T00:00:00,2018-09-30T00:00:00,0.438274933765309,0.0,2.5
880632613,2018-03-01T00:00:00,2018-09-30T00:00:00,0.43478449364847704,0.0,3.0
880632614,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8205555943905216,0.0,2.2222222222222223
880632616,2018-03-01T00:00:00,2018-09-30T00:00:00,0.10579616054202001,0.0,14.3
880632617,2018-03-01T00:00:00,2018-09-30T00:00:00,0.16468848368773636,0.0,2.0344827586206895
880632618,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4629366533617082,0.0,1.5
880632619,2018-03-01T00:00:00,2018-09-30T00:00:00,0.17744081945932433,0.0,1.9636363636363636
880632620,2018-03-01T00:00:00,2018-09-30T00:00:00,0.09430382157993245,0.0,3.8095238095238093
880632621,2018-03-01T00:00:00,2018-09-30T00:00:00,0.07644003588646886,0.0,2.8666666666666667
880632622,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7203317498156725,0.0,4.2
880632623,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,3.176470588235294
880632624,2018-03-01T00:00:00,2018-09-30T00:00:00,0.36256029162043824,0.0,2.3636363636363638
880632626,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,1.0909090909090908
880632627,2018-03-01T00:00:00,2018-09-30T00:00:00,0.31516075557351253,0.0,1.5441176470588236
880632628,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0032860344298850652,0.0,1.6354166666666667
880632629,2018-03-01T00:00:00,2018-09-30T00:00:00,0.20119408696925145,0.0,1.4944444444444445
880632630,2018-03-01T00:00:00,2018-09-30T00:00:00,0.30356241681780216,0.0,2.232142857142857
880632631,2018-03-01T00:00:00,2018-09-30T00:00:00,0.778240063432536,0.0,2.4210526315789473
880632632,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5470367711089964,0.0,1.891304347826087
880632633,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8903973595888318,0.0,2.1875
880632634,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4988303397865488,0.0,6.0
880632635,2018-03-01T00:00:00,2018-09-30T00:00:00,0.06718387999121034,0.0,5.142857142857143
880632637,2018-03-01T00:00:00,2018-09-30T00:00:00,0.29949258965466097,0.0,5.25
880632638,2018-03-01T00:00:00,2018-09-30T00:00:00,0.34903011547305385,0.0,0.0
880632639,2018-03-01T00:00:00,2018-09-30T00:00:00,0.30750409909911913,0.0,1.5
880632640,2018-03-01T00:00:00,2018-09-30T00:00:00,0.597482034739769,0.0,2.0851063829787235
880632641,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4600002018875713,0.0,2.3
880632642,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6482664256481527,0.0,2.0
880632643,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6087809771272497,0.0,4.375
880632644,2018-03-01T00:00:00,2018-09-30T00:00:00,0.32757410661240405,0.0,1.5119047619047619
880632645,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2886051481668106,0.0,1.3333333333333333
880632647,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8311723970131718,0.0,2.3833333333333333
880632648,2018-03-01T00:00:00,2018-09-30T00:00:00,0.17844648584597944,0.0,2.4
880632649,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5474433234330797,0.0,3.2857142857142856
880632650,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6073216563303807,0.0,2.388888888888889
880632651,2018-03-01T00:00:00,2018-09-30T00:00:00,0.9499509682996103,0.0,2.5
880632652,2018-03-01T00:00:00,2018-09-30T00:00:00,0.40830575117814116,0.0,4.333333333333333
880632653,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,2.638888888888889
880632654,2018-03-01T00:00:00,2018-09-30T00:00:00,0.41527606768447334,0.0,1.1057692307692308
880632656,2018-03-01T00:00:00,2018-09-30T00:00:00,0.15651216549022606,0.0,1.75
880632657,2018-03-01T00:00:00,2018-09-30T00:00:00,0.19129806974320362,0.0,2.2
880632658,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4509277768555565,0.0,1.763157894736842
880632659,2018-03-01T00:00:00,2018-09-30T00:00:00,0.020711223772525433,0.0,3.5714285714285716
880632661,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1361327559922818,0.0,1.4666666666666666
880632662,2018-03-01T00:00:00,2018-09-30T00:00:00,0.005460648228373999,0.0,3.0588235294117645
880632663,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5025205371478715,0.0,1.25
880632664,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,2.72
880632666,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1720067641877957,0.0,16.0
880632668,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7611299504338845,0.0,1.3048780487804879
880632669,2018-03-01T00:00:00,2018-09-30T00:00:00,0.011887500428828246,0.0,3.4444444444444446
880632670,2018-03-01T00:00:00,2018-09-30T00:00:00,0.33326217319836693,0.0,2.5
880632672,2018-03-01T00:00:00,2018-09-30T00:00:00,0.48866782606414705,0.0,2.25
880632673,2018-03-01T00:00:00,2018-09-30T00:00:00,0.014893621804772827,0.0,1.5
880632674,2018-03-01T00:00:00,2018-09-30T00:00:00,0.39920617535107494,0.0,3.0
880632676,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5509986600191057,0.0,2.5238095238095237
880632678,2018-03-01T00:00:00,2018-09-30T00:00:00,0.08024991743190246,0.0,1.7045454545454546
880632679,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3555908270164987,0.0,2.6136363636363638
880632681,2018-03-01T00:00:00,2018-09-30T00:00:00,0.000947164300280301,0.0,1.90625
880632682,2018-03-01T00:00:00,2018-09-30T00:00:00,0.412244554035299,0.0,2.342857142857143
880632684,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5761037391885588,0.0,1.7857142857142858
880632685,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6028966580540046,0.0,2.1052631578947367
880632686,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6847185231985915,0.0,2.225
880632688,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2428814738750621,0.0,3.0
880632689,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2385853754815267,0.0,1.5
880632690,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4145616338852385,0.0,1.75
880632692,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2537240984566874,0.0,1.669291338582677
880632694,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5989939501023577,0.0,2.909090909090909
880632695,2018-03-01T00:00:00,2018-09-30T00:00:00,0.24975151675862328,0.0,5.0
880632697,2018-03-01T00:00:00,2018-09-30T00:00:00,0.669124620155165,0.0,2.727272727272727
880632698,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3964952196309377,0.0,3.7058823529411766
880632699,2018-03-01T00:00:00,2018-09-30T00:00:00,0.02718607494826486,0.0,1.4193548387096775
880632700,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2693590767568903,0.0,1.5625
880632702,2018-03-01T00:00:00,2018-09-30T00:00:00,0.32823892879734085,0.0,1.7727272727272727
880632703,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2057800906582874,0.0,1.4271844660194175
880632704,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,2.2222222222222223
880632707,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5820901085579258,0.0,1.3333333333333333
880632708,2018-03-01T00:00:00,2018-09-30T00:00:00,0.33984657771159077,0.0,2.9
880632709,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4522912301635956,0.0,1.5
880632710,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6674054586793658,0.0,2.625
880632712,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3913844104837907,0.0,1.6206896551724137
880632713,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2665045792614219,0.0,2.8333333333333335
880632714,2018-03-01T00:00:00,2018-09-30T00:00:00,0.11231025191486521,0.0,1.1
880632716,2018-03-01T00:00:00,2018-09-30T00:00:00,0.41997339575415793,0.0,1.5813953488372092
880632717,2018-03-01T00:00:00,2018-09-30T00:00:00,0.05872767447922489,0.0,2.75
880632719,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1321975161419452,0.0,1.3333333333333333
880632720,2018-03-01T00:00:00,2018-09-30T00:00:00,0.022776351708829634,0.0,2.466666666666667
880632722,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2118092897387024,0.0,2.0
880632723,2018-03-01T00:00:00,2018-09-30T00:00:00,0.562875007456124,0.0,2.5
880632724,2018-03-01T00:00:00,2018-09-30T00:00:00,0.00881742473544389,0.0,1.8108108108108107
880632725,2018-03-01T00:00:00,2018-09-30T00:00:00,0.31269792370188,0.0,2.5652173913043477
880632726,2018-03-01T00:00:00,2018-09-30T00:00:00,0.761419312773266,0.0,2.3076923076923075
880632727,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5685076719350759,0.0,2.675675675675676
880632729,2018-03-01T00:00:00,2018-09-30T00:00:00,0.49421106291637584,0.0,1.5714285714285714
880632730,2018-03-01T00:00:00,2018-09-30T00:00:00,0.44233663272886636,0.0,2.875
880632731,2018-03-01T00:00:00,2018-09-30T00:00:00,0.23697229997249314,0.0,5.5
880632732,2018-03-01T00:00:00,2018-09-30T00:00:00,0.07295306833830406,0.0,1.9361702127659575
880632733,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7151400099020918,0.0,1.411764705882353
880632734,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8002341944476994,0.0,3.0434782608695654
880632735,2018-03-01T00:00:00,2018-09-30T00:00:00,0.18565166333388639,0.0,1.4846153846153847
880632736,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,2.109375
880632738,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4582957605586311,0.0,2.473684210526316
880632739,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7712843418405231,0.0,2.7222222222222223
880632740,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3941552995965949,0.0,1.7333333333333334
880632741,2018-03-01T00:00:00,2018-09-30T00:00:00,0.024568263853653072,0.0,2.5454545454545454
880632742,2018-03-01T00:00:00,2018-09-30T00:00:00,0.47658416157120764,0.0,1.7380952380952381
880632743,2018-03-01T00:00:00,2018-09-30T00:00:00,0.10881501692547202,0.0,2.1320754716981134
880632744,2018-03-01T00:00:00,2018-09-30T00:00:00,0.003378804091615506,0.0,1.1
880632745,2018-03-01T00:00:00,2018-09-30T00:00:00,0.36409256187378314,0.0,2.473684210526316
880632747,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2369018633365345,0.0,2.75
880632748,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2694251056226532,0.0,1.396551724137931
880632749,2018-03-01T00:00:00,2018-09-30T00:00:00,0.24143162236546023,0.0,8.333333333333334
880632750,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6669175308862143,0.0,1.4
880632751,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7420607204667689,0.0,2.533333333333333
880632752,2018-03-01T00:00:00,2018-09-30T00:00:00,0.19745843773266758,0.0,3.2
880632753,2018-03-01T00:00:00,2018-09-30T00:00:00,0.014512947092565343,0.0,2.7857142857142856
880632754,2018-03-01T00:00:00,2018-09-30T00:00:00,0.28422865582041124,0.0,2.3157894736842106
880632756,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1578430951270362,0.0,3.4285714285714284
880632757,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7051613054881427,0.0,2.5714285714285716
880632758,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4286836115572371,0.0,2.4444444444444446
880632759,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2157668275384973,0.0,2.0
880632760,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8772209089934375,0.0,2.5675675675675675
880632761,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2605440231512536,0.0,1.0
880632762,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6457092646496989,0.0,2.5
880632763,2018-03-01T00:00:00,2018-09-30T00:00:00,0.42609516065778297,0.0,1.875
880632764,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,2.357142857142857
880632766,2018-03-01T00:00:00,2018-09-30T00:00:00,0.30335400089087694,0.0,2.310344827586207
880632767,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6596320840262944,0.0,4.714285714285714
880632768,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7312103460333079,0.0,1.6129032258064515
880632769,2018-03-01T00:00:00,2018-09-30T00:00:00,0.490741354056045,0.0,0.0
880632770,2018-03-01T00:00:00,2018-09-30T00:00:00,0.07081831615642153,0.0,1.225609756097561
880632771,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2826720613069792,0.0,1.981818181818182
880632772,2018-03-01T00:00:00,2018-09-30T00:00:00,0.084958391654407,0.0,2.9
880632773,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,2.3333333333333335
880632775,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5990552722964373,0.0,1.9285714285714286
880632776,2018-03-01T00:00:00,2018-09-30T00:00:00,0.32040086113550825,0.0,2.1904761904761907
880632777,2018-03-01T00:00:00,2018-09-30T00:00:00,0.12783045399006365,0.0,2.6363636363636362
880632778,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4014773252792134,0.0,1.494949494949495
880632779,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4640398139748121,0.0,1.7142857142857142
880632780,2018-03-01T00:00:00,2018-09-30T00:00:00,0.25953866454105645,0.0,1.5862068965517242
880632781,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1258072599828478,0.0,3.375
880632783,2018-03-01T00:00:00,2018-09-30T00:00:00,0.015296092469451406,0.0,1.4444444444444444
880632785,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4782711274375897,0.0,1.7619047619047619
880632786,2018-03-01T00:00:00,2018-09-30T00:00:00,0.4369514287326992,0.0,1.8928571428571428
880632787,2018-03-01T00:00:00,2018-09-30T00:00:00,0.47131911706796803,0.0,2.5348837209302326
880632789,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5769641828510136,0.0,2.3333333333333335
880632790,2018-03-01T00:00:00,2018-09-30T00:00:00,0.174783554089883,0.0,3.176470588235294
880632791,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3754889955461028,0.0,1.7692307692307692
880632793,2018-03-01T00:00:00,2018-09-30T00:00:00,0.2739937701209726,0.0,3.611111111111111
880632794,2018-03-01T00:00:00,2018-09-30T00:00:00,0.16502305379993032,0.0,3.111111111111111
880632796,2018-03-01T00:00:00,2018-09-30T00:00:00,0.18913477543669566,0.0,1.5
880632797,2018-03-01T00:00:00,2018-09-30T00:00:00,0.09356621707993495,0.0,1.578125
880632798,2018-03-01T00:00:00,2018-09-30T00:00:00,0.16894300740575086,0.0,2.0
880632799,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6992853027318476,0.0,1.74
880632800,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5356642958051805,0.0,4.0
880632801,2018-03-01T00:00:00,2018-09-30T00:00:00,0.40883616638342446,0.0,2.2291666666666665
880632802,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1218660193847323,0.0,1.4871794871794872
880632804,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6768435269471538,0.0,2.0833333333333335
880632806,2018-03-01T00:00:00,2018-09-30T00:00:00,0.05605871941784035,0.0,2.3214285714285716
880632807,2018-03-01T00:00:00,2018-09-30T00:00:00,0.03120905229168147,0.0,2.0
880632808,2018-03-01T00:00:00,2018-09-30T00:00:00,0.0,0.0,1.0
880632809,2018-03-01T00:00:00,2018-09-30T00:00:00,0.8303821994822492,0.0,2.0
880632810,2018-03-01T00:00:00,2018-09-30T00:00:00,0.33205296496209047,0.0,1.1
880632811,2018-03-01T00:00:00,2018-09-30T00:00:00,0.09543063012275133,0.0,1.7628865979381443
880632813,2018-03-01T00:00:00,2018-09-30T00:00:00,0.389304323649444,0.0,1.794871794871795
880632815,2018-03-01T00:00:00,2018-09-30T00:00:00,0.07967271801285292,0.0,4.0
880632816,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5769256118330996,0.0,2.3173076923076925
880632818,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5294051315639758,0.0,1.543103448275862
880632819,2018-03-01T00:00:00,2018-09-30T00:00:00,0.7051421686752852,0.0,4.666666666666667
880632820,2018-03-01T00:00:00,2018-09-30T00:00:00,0.6795431220884269,0.0,3.0
880632821,2018-03-01T00:00:00,2018-09-30T00:00:00,0.059403886725568955,0.0,1.7590361445783131
880632822,2018-03-01T00:00:00,2018-09-30T00:00:00,0.5371637286246845,0.0,1.309090909090909
880632824,2018-03-01T00:00:00,2018-09-30T00:00:00,0.3316584481215621,0.0,4.8
880632826,2018-03-01T00:00:00,2018-09-30T00:00:00,0.24697324391265107,0.0,1.5185185185185186
880632827,2018-03-01T00:00:00,2018-09-30T00:00:00,0.1461057548942929,0.0,3.3333333333333335
880632830,2018-03-01T00:00:00,2018-09-30T00:00:00,0.09308644146612055,0.0,2.3333333333333335
880632831,2018-03-01T00:00:00,2018-09-30T00:00:00,0.21698565234980782,0.0,3.3333333333333335
